Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
20241001,62609,S08000032,S37000035,All,d,12903,,543,,1442,,1556,,3535,,3620,,1126,,814,,267,
20241001,62628,S08000032,S37000028,Male,,1951,,84,,259,,197,,468,,553,,227,,137,,26,
20241001,62628,S08000032,S37000028,Female,,1880,,78,,236,,172,,464,,533,,219,,149,,29,
20241001,62628,S08000032,S37000028,All,d,3831,,162,,495,,369,,932,,1086,,446,,286,,55,
20241001,62632,S08000032,S37000028,Male,,3183,,129,,358,,350,,709,,919,,381,,253,,84,
20241001,62632,S08000032,S37000028,Female,,3257,,115,,287,,326,,705,,956,,413,,296,,159,
20241001,62632,S08000032,S37000028,All,d,6440,,244,,645,,676,,1414,,1875,,794,,549,,243,
20241001,62666,S08000032,S37000035,Male,,1628,,85,,195,,247,,466,,427,,128,,68,,12,
20241001,62666,S08000032,S37000035,Female,,2001,,73,,200,,220,,514,,640,,196,,115,,43,
20241001,62666,S08000032,S37000035,All,d,3629,,158,,395,,467,,980,,1067,,324,,183,,55,
20241001,62671,S08000032,S37000035,Male,,4500,,183,,462,,449,,1197,,1325,,494,,302,,88,
20241001,62671,S08000032,S37000035,Female,,4406,,194,,475,,448,,1157,,1166,,528,,311,,127,
20241001,62671,S08000032,S37000035,All,d,8906,,377,,937,,897,,2354,,2491,,1022,,613,,215,
20241001,62690,S08000032,S37000035,Male,,1584,,80,,190,,181,,512,,422,,122,,56,,21,
20241001,62690,S08000032,S37000035,Female,,1465,,97,,172,,169,,448,,394,,98,,67,,20,
20241001,62690,S08000032,S37000035,All,d,3049,,177,,362,,350,,960,,816,,220,,123,,41,
20241001,62717,S08000032,S37000035,Male,,4953,,262,,596,,566,,1303,,1423,,502,,232,,69,
20241001,62717,S08000032,S37000035,Female,,5084,,213,,585,,536,,1345,,1415,,522,,339,,129,
20241001,62717,S08000032,S37000035,All,d,10037,,475,,1181,,1102,,2648,,2838,,1024,,571,,198,
20241001,62736,S08000032,S37000035,Male,,2165,,108,,255,,229,,566,,591,,227,,139,,50,
20241001,62736,S08000032,S37000035,Female,,2121,,90,,242,,220,,556,,562,,218,,161,,72,
20241001,62736,S08000032,S37000035,All,d,4286,,198,,497,,449,,1122,,1153,,445,,300,,122,
20241001,62844,S08000032,S37000035,Male,,1855,,84,,191,,186,,472,,564,,203,,131,,24,
20241001,62844,S08000032,S37000035,Female,,1769,,68,,161,,177,,451,,543,,192,,141,,36,
20241001,62844,S08000032,S37000035,All,d,3624,,152,,352,,363,,923,,1107,,395,,272,,60,
20241001,62897,S08000032,S37000035,Male,,889,,16,,72,,83,,266,,288,,101,,48,,15,
20241001,62897,S08000032,S37000035,Female,,666,,18,,63,,52,,175,,196,,96,,44,,22,
20241001,62897,S08000032,S37000035,All,d,1555,,34,,135,,135,,441,,484,,197,,92,,37,
20241001,62933,S08000032,S37000035,Male,,7104,,261,,791,,820,,1922,,2051,,740,,418,,101,
20241001,62933,S08000032,S37000035,Female,,7124,,251,,711,,797,,1825,,2012,,854,,482,,192,
20241001,62933,S08000032,S37000035,All,d,14228,,512,,1502,,1617,,3747,,4063,,1594,,900,,293,
20241001,62967,S08000032,S37000035,Male,,3112,,133,,368,,348,,890,,859,,300,,166,,48,
20241001,62967,S08000032,S37000035,Female,,3107,,132,,315,,356,,805,,851,,326,,221,,101,
20241001,62967,S08000032,S37000035,All,d,6219,,265,,683,,704,,1695,,1710,,626,,387,,149,
20241001,62986,S08000032,S37000035,Male,,4406,,242,,551,,532,,1224,,1226,,356,,221,,54,
20241001,62986,S08000032,S37000035,Female,,4575,,218,,542,,473,,1352,,1224,,416,,269,,81,
20241001,62986,S08000032,S37000035,All,d,8981,,460,,1093,,1005,,2576,,2450,,772,,490,,135,
20241001,62991,S08000032,S37000035,Male,,1746,,104,,192,,182,,499,,466,,189,,87,,27,
20241001,62991,S08000032,S37000035,Female,,2009,,129,,223,,194,,536,,521,,216,,131,,59,
20241001,62991,S08000032,S37000035,All,d,3755,,233,,415,,376,,1035,,987,,405,,218,,86,
20241001,63033,S08000032,S37000028,Male,,3468,,184,,389,,407,,899,,953,,371,,207,,58,
20241001,63033,S08000032,S37000028,Female,,3740,,182,,346,,398,,995,,1035,,415,,270,,99,
20241001,63033,S08000032,S37000028,All,d,7208,,366,,735,,805,,1894,,1988,,786,,477,,157,
20241001,63052,S08000032,S37000028,Male,,2761,,149,,329,,294,,741,,780,,281,,153,,34,
20241001,63052,S08000032,S37000028,Female,,2668,,134,,298,,295,,743,,758,,262,,133,,45,
20241001,63052,S08000032,S37000028,All,d,5429,,283,,627,,589,,1484,,1538,,543,,286,,79,
20241001,63118,S08000032,S37000028,Male,,5088,,224,,503,,544,,1252,,1452,,666,,335,,112,
20241001,63118,S08000032,S37000028,Female,,5349,,210,,486,,527,,1200,,1558,,710,,467,,191,
20241001,63118,S08000032,S37000028,All,d,10437,,434,,989,,1071,,2452,,3010,,1376,,802,,303,
20241001,63231,S08000032,S37000028,Male,,4683,,272,,511,,492,,1318,,1232,,556,,233,,69,
20241001,63231,S08000032,S37000028,Female,,5015,,253,,510,,476,,1378,,1314,,672,,258,,154,
20241001,63231,S08000032,S37000028,All,d,9698,,525,,1021,,968,,2696,,2546,,1228,,491,,223,
20241001,63245,S08000032,S37000028,Male,,3638,,156,,357,,389,,1002,,1060,,422,,208,,44,
20241001,63245,S08000032,S37000028,Female,,3773,,129,,340,,404,,964,,1069,,468,,278,,121,
20241001,63245,S08000032,S37000028,All,d,7411,,285,,697,,793,,1966,,2129,,890,,486,,165,
20241001,63250,S08000032,S37000028,Male,,3804,,173,,392,,406,,1036,,1108,,406,,219,,64,
20241001,63250,S08000032,S37000028,Female,,3999,,143,,402,,401,,1016,,1154,,467,,294,,122,
20241001,63250,S08000032,S37000028,All,d,7803,,316,,794,,807,,2052,,2262,,873,,513,,186,
20241001,63264,S08000032,S37000028,Male,,6831,,272,,725,,746,,1862,,1928,,802,,389,,107,
20241001,63264,S08000032,S37000028,Female,,7000,,291,,741,,723,,1799,,1928,,858,,459,,201,
20241001,63264,S08000032,S37000028,All,d,13831,,563,,1466,,1469,,3661,,3856,,1660,,848,,308,
20241001,63283,S08000032,S37000028,Male,,2044,,72,,168,,162,,630,,593,,272,,110,,37,
20241001,63283,S08000032,S37000028,Female,,1950,,82,,178,,170,,506,,565,,236,,143,,70,
20241001,63283,S08000032,S37000028,All,d,3994,,154,,346,,332,,1136,,1158,,508,,253,,107,
20241001,63301,S08000032,S37000028,Male,,6511,,371,,709,,707,,1894,,1794,,632,,303,,101,
20241001,63301,S08000032,S37000028,Female,,6836,,297,,658,,677,,2023,,1826,,679,,466,,210,
20241001,63301,S08000032,S37000028,All,d,13347,,668,,1367,,1384,,3917,,3620,,1311,,769,,311,
20241001,63334,S08000032,S37000028,Male,,2838,,157,,306,,330,,763,,816,,284,,146,,36,
20241001,63334,S08000032,S37000028,Female,,2890,,151,,302,,301,,765,,781,,340,,198,,52,
20241001,63334,S08000032,S37000028,All,d,5728,,308,,608,,631,,1528,,1597,,624,,344,,88,
20241001,63419,S08000032,S37000028,Male,,4145,,230,,479,,462,,1214,,1140,,363,,212,,45,
20241001,63419,S08000032,S37000028,Female,,4281,,196,,461,,431,,1281,,1097,,431,,287,,97,
20241001,63419,S08000032,S37000028,All,d,8426,,426,,940,,893,,2495,,2237,,794,,499,,142,
20241001,63423,S08000032,S37000028,Male,,3488,,151,,355,,369,,989,,983,,351,,230,,60,
20241001,63423,S08000032,S37000028,Female,,3547,,134,,344,,391,,986,,942,,352,,295,,103,
20241001,63423,S08000032,S37000028,All,d,7035,,285,,699,,760,,1975,,1925,,703,,525,,163,
20241001,63438,S08000032,S37000028,Male,,6122,,324,,750,,693,,1693,,1667,,553,,336,,106,
20241001,63438,S08000032,S37000028,Female,,6078,,300,,664,,633,,1753,,1609,,568,,396,,155,
20241001,63438,S08000032,S37000028,All,d,12200,,624,,1414,,1326,,3446,,3276,,1121,,732,,261,
20241001,63442,S08000032,S37000028,Male,,3462,,111,,384,,370,,947,,999,,367,,228,,56,
20241001,63442,S08000032,S37000028,Female,,3530,,126,,360,,361,,870,,931,,420,,312,,150,
20241001,63442,S08000032,S37000028,All,d,6992,,237,,744,,731,,1817,,1930,,787,,540,,206,
20241001,63457,S08000032,S37000028,Male,,3980,,161,,396,,377,,1218,,1158,,407,,218,,45,
20241001,63457,S08000032,S37000028,Female,,3824,,133,,390,,412,,1073,,1058,,450,,240,,68,
20241001,63457,S08000032,S37000028,All,d,7804,,294,,786,,789,,2291,,2216,,857,,458,,113,
20241001,63461,S08000032,S37000028,Male,,3310,,142,,326,,364,,932,,950,,373,,188,,35,
20241001,63461,S08000032,S37000028,Female,,3292,,122,,329,,406,,872,,906,,401,,197,,59,
20241001,63461,S08000032,S37000028,All,d,6602,,264,,655,,770,,1804,,1856,,774,,385,,94,
20241001,63476,S08000032,S37000028,Male,,2713,,151,,321,,294,,786,,742,,231,,140,,48,
20241001,63476,S08000032,S37000028,Female,,2855,,151,,302,,302,,829,,751,,281,,172,,67,
20241001,63476,S08000032,S37000028,All,d,5568,,302,,623,,596,,1615,,1493,,512,,312,,115,
20241001,63481,S08000032,S37000028,Male,,3931,,216,,466,,447,,1041,,1113,,360,,231,,57,
20241001,63481,S08000032,S37000028,Female,,4079,,192,,415,,472,,1106,,1097,,393,,315,,89,
20241001,63481,S08000032,S37000028,All,d,8010,,408,,881,,919,,2147,,2210,,753,,546,,146,
20241001,63508,S08000032,S37000028,Male,,2795,,140,,278,,261,,769,,802,,308,,178,,59,
20241001,63508,S08000032,S37000028,Female,,3128,,135,,276,,273,,765,,880,,362,,287,,150,
20241001,63508,S08000032,S37000028,All,d,5923,,275,,554,,534,,1534,,1682,,670,,465,,209,
20241001,63512,S08000032,S37000028,Male,,928,,30,,68,,93,,245,,296,,104,,74,,18,
20241001,63512,S08000032,S37000028,Female,,858,,33,,78,,86,,197,,256,,92,,90,,26,
20241001,63512,S08000032,S37000028,All,d,1786,,63,,146,,179,,442,,552,,196,,164,,44,
20241001,63527,S08000032,S37000028,Male,,4882,,238,,483,,523,,1278,,1368,,519,,377,,96,
20241001,63527,S08000032,S37000028,Female,,5249,,207,,450,,563,,1283,,1450,,640,,492,,164,
20241001,63527,S08000032,S37000028,All,d,10131,,445,,933,,1086,,2561,,2818,,1159,,869,,260,
20241001,63546,S08000032,S37000035,Male,,4429,,222,,544,,574,,1267,,1206,,417,,162,,37,
20241001,63546,S08000032,S37000035,Female,,4485,,204,,545,,529,,1282,,1236,,419,,216,,54,
20241001,63546,S08000032,S37000035,All,d,8914,,426,,1089,,1103,,2549,,2442,,836,,378,,91,
20241001,63616,S08000032,S37000028,Male,,6524,,298,,797,,758,,1673,,1820,,679,,401,,98,
20241001,63616,S08000032,S37000028,Female,,7055,,319,,796,,729,,1875,,1905,,754,,506,,171,
20241001,63616,S08000032,S37000028,All,d,13579,,617,,1593,,1487,,3548,,3725,,1433,,907,,269,
20241001,63724,S08000032,S37000028,Male,,9039,,346,,1122,,1195,,2508,,2531,,749,,449,,139,
20241001,63724,S08000032,S37000028,Female,,8941,,364,,1006,,1065,,2320,,2505,,787,,598,,296,
20241001,63724,S08000032,S37000028,All,d,17980,,710,,2128,,2260,,4828,,5036,,1536,,1047,,435,
20241001,63739,S08000032,S37000028,Male,,4142,,218,,579,,470,,948,,1104,,487,,276,,60,
20241001,63739,S08000032,S37000028,Female,,4322,,230,,569,,403,,998,,1168,,536,,312,,106,
20241001,63739,S08000032,S37000028,All,d,8464,,448,,1148,,873,,1946,,2272,,1023,,588,,166,
20241001,63813,S08000032,S37000028,Male,,4263,,213,,517,,402,,1134,,1202,,478,,254,,63,
20241001,63813,S08000032,S37000028,Female,,4648,,182,,502,,405,,1264,,1229,,588,,327,,151,
20241001,63813,S08000032,S37000028,All,d,8911,,395,,1019,,807,,2398,,2431,,1066,,581,,214,
20241001,63828,S08000032,S37000035,Male,,4022,,156,,425,,432,,1080,,1087,,467,,310,,65,
20241001,63828,S08000032,S37000035,Female,,4016,,124,,386,,447,,957,,1137,,514,,357,,94,
20241001,63828,S08000032,S37000035,All,d,8038,,280,,811,,879,,2037,,2224,,981,,667,,159,
20241001,63832,S08000032,S37000035,Male,,1526,,83,,193,,216,,379,,449,,125,,62,,19,
20241001,63832,S08000032,S37000035,Female,,1604,,82,,171,,196,,440,,434,,134,,92,,55,
20241001,63832,S08000032,S37000035,All,d,3130,,165,,364,,412,,819,,883,,259,,154,,74,
20241001,63890,S08000032,S37000035,Male,,2113,,69,,199,,222,,531,,645,,239,,158,,50,
20241001,63890,S08000032,S37000035,Female,,1913,,61,,190,,204,,452,,549,,232,,159,,66,
20241001,63890,S08000032,S37000035,All,d,4026,,130,,389,,426,,983,,1194,,471,,317,,116,
20241001,63902,S08000032,S37000035,Male,,964,,63,,139,,99,,290,,269,,68,,29,,7,
20241001,63902,S08000032,S37000035,Female,,1072,,55,,127,,103,,351,,259,,104,,52,,21,
20241001,63902,S08000032,S37000035,All,d,2036,,118,,266,,202,,641,,528,,172,,81,,28,
20241001,63917,S08000032,S37000028,Male,,3021,,108,,315,,308,,680,,1017,,388,,159,,46,
20241001,63917,S08000032,S37000028,Female,,2913,,105,,274,,304,,646,,950,,368,,191,,75,
20241001,63917,S08000032,S37000028,All,d,5934,,213,,589,,612,,1326,,1967,,756,,350,,121,
20241001,63921,S08000032,S37000028,Male,,5990,,180,,605,,616,,1338,,1830,,803,,468,,150,
20241001,63921,S08000032,S37000028,Female,,6249,,195,,553,,625,,1306,,1859,,882,,581,,248,
20241001,63921,S08000032,S37000028,All,d,12239,,375,,1158,,1241,,2644,,3689,,1685,,1049,,398,
20241001,65931,S08000032,S37000028,Male,,,c,,c,,c,,c,,c,,c,,c,,c,,c
20241001,65931,S08000032,S37000028,Female,,,c,,c,,c,,c,,c,,c,,c,,c,,c
20241001,65931,S08000032,S37000028,All,d,65,,,c,,c,,c,,c,,c,,c,,c,,c
20241001,70075,S08000024,S37000012,Male,,4908,,183,,586,,609,,1014,,1440,,587,,359,,130,
20241001,70075,S08000024,S37000012,Female,,5174,,171,,665,,515,,1048,,1512,,598,,459,,206,
20241001,70075,S08000024,S37000012,All,d,10082,,354,,1251,,1124,,2062,,2952,,1185,,818,,336,
20241001,70094,S08000024,S37000012,Male,,4921,,146,,380,,436,,1831,,1368,,460,,244,,56,
20241001,70094,S08000024,S37000012,Female,,5578,,165,,356,,620,,2174,,1332,,484,,323,,124,
20241001,70094,S08000024,S37000012,All,d,10499,,311,,736,,1056,,4005,,2700,,944,,567,,180,
20241001,70107,S08000024,S37000012,Male,,3723,,44,,132,,451,,2273,,629,,127,,54,,13,
20241001,70107,S08000024,S37000012,Female,,3213,,37,,103,,858,,1621,,346,,144,,80,,24,
20241001,70107,S08000024,S37000012,All,d,6936,,81,,235,,1309,,3894,,975,,271,,134,,37,
20241001,70126,S08000024,S37000012,Male,,2347,,115,,272,,225,,778,,558,,211,,131,,57,
20241001,70126,S08000024,S37000012,Female,,2429,,119,,229,,252,,778,,557,,235,,179,,80,
20241001,70126,S08000024,S37000012,All,d,4776,,234,,501,,477,,1556,,1115,,446,,310,,137,
20241001,70131,S08000024,S37000012,Male,,6297,,215,,753,,1172,,1313,,1526,,633,,528,,157,
20241001,70131,S08000024,S37000012,Female,,5812,,230,,638,,584,,1289,,1584,,677,,531,,279,
20241001,70131,S08000024,S37000012,All,d,12109,,445,,1391,,1756,,2602,,3110,,1310,,1059,,436,
20241001,70164,S08000024,S37000012,Male,,3452,,164,,383,,395,,1012,,949,,288,,195,,66,
20241001,70164,S08000024,S37000012,Female,,3500,,170,,334,,364,,1063,,913,,332,,237,,87,
20241001,70164,S08000024,S37000012,All,d,6952,,334,,717,,759,,2075,,1862,,620,,432,,153,
20241001,70179,S08000024,S37000012,Male,,6229,,227,,346,,447,,3583,,1254,,218,,121,,33,
20241001,70179,S08000024,S37000012,Female,,5968,,229,,311,,629,,3476,,939,,214,,122,,48,
20241001,70179,S08000024,S37000012,All,d,12197,,456,,657,,1076,,7059,,2193,,432,,243,,81,
20241001,70198,S08000024,S37000012,Male,,2443,,129,,347,,240,,997,,560,,115,,43,,12,
20241001,70198,S08000024,S37000012,Female,,2422,,158,,277,,273,,993,,467,,145,,64,,45,
20241001,70198,S08000024,S37000012,All,d,4865,,287,,624,,513,,1990,,1027,,260,,107,,57,
20241001,70215,S08000024,S37000012,Male,,5915,,364,,772,,668,,2273,,1327,,340,,137,,34,
20241001,70215,S08000024,S37000012,Female,,5816,,329,,735,,646,,2307,,1221,,358,,167,,53,
20241001,70215,S08000024,S37000012,All,d,11731,,693,,1507,,1314,,4580,,2548,,698,,304,,87,
20241001,70220,S08000024,S37000012,Male,,5308,,207,,598,,549,,1540,,1344,,573,,355,,142,
20241001,70220,S08000024,S37000012,Female,,5449,,221,,558,,450,,1476,,1399,,616,,467,,262,
20241001,70220,S08000024,S37000012,All,d,10757,,428,,1156,,999,,3016,,2743,,1189,,822,,404,
20241001,70234,S08000024,S37000012,Male,,3979,,136,,403,,367,,1128,,1203,,444,,233,,65,
20241001,70234,S08000024,S37000012,Female,,4168,,134,,379,,351,,1190,,1246,,477,,287,,104,
20241001,70234,S08000024,S37000012,All,d,8147,,270,,782,,718,,2318,,2449,,921,,520,,169,
20241001,70253,S08000024,S37000012,Male,,5792,,267,,681,,674,,2013,,1438,,409,,256,,54,
20241001,70253,S08000024,S37000012,Female,,5960,,238,,720,,680,,2050,,1359,,447,,340,,126,
20241001,70253,S08000024,S37000012,All,d,11752,,505,,1401,,1354,,4063,,2797,,856,,596,,180,
20241001,70268,S08000024,S37000012,Male,,4776,,123,,172,,397,,2591,,1108,,238,,122,,25,
20241001,70268,S08000024,S37000012,Female,,5120,,107,,151,,750,,2943,,771,,237,,107,,54,
20241001,70268,S08000024,S37000012,All,d,9896,,230,,323,,1147,,5534,,1879,,475,,229,,79,
20241001,70272,S08000024,S37000012,Male,,5570,,229,,573,,643,,1907,,1357,,455,,298,,108,
20241001,70272,S08000024,S37000012,Female,,5980,,211,,522,,688,,2074,,1374,,501,,389,,221,
20241001,70272,S08000024,S37000012,All,d,11550,,440,,1095,,1331,,3981,,2731,,956,,687,,329,
20241001,70291,S08000024,S37000012,Male,,3036,,116,,286,,351,,1041,,734,,289,,173,,46,
20241001,70291,S08000024,S37000012,Female,,2994,,117,,245,,309,,961,,722,,330,,216,,94,
20241001,70291,S08000024,S37000012,All,d,6030,,233,,531,,660,,2002,,1456,,619,,389,,140,
20241001,70319,S08000024,S37000012,Male,,5816,,155,,370,,561,,2495,,1443,,466,,252,,74,
20241001,70319,S08000024,S37000012,Female,,5884,,143,,334,,751,,2478,,1288,,467,,306,,117,
20241001,70319,S08000024,S37000012,All,d,11700,,298,,704,,1312,,4973,,2731,,933,,558,,191,
20241001,70323,S08000024,S37000012,Male,,5788,,224,,621,,631,,1865,,1435,,566,,349,,97,
