PracticeCode,Sex,AgeGroup,Count
52109,Male,Ages25to44,639.0
52109,Female,Ages25to44,453.0
52109,All,Ages25to44,1092.0
52128,Male,Ages25to44,1740.0
52128,Female,Ages25to44,1562.0
52128,All,Ages25to44,3302.0
52147,Male,Ages25to44,377.0
52147,Female,Ages25to44,348.0
52147,All,Ages25to44,725.0
52151,Male,Ages25to44,710.0
52151,Female,Ages25to44,694.0
52151,All,Ages25to44,1404.0
52185,Male,Ages25to44,491.0
52185,Female,Ages25to44,499.0
52185,All,Ages25to44,990.0
52202,Male,Ages25to44,1072.0
52202,Female,Ages25to44,672.0
52202,All,Ages25to44,1744.0
52217,Male,Ages25to44,434.0
52217,Female,Ages25to44,302.0
52217,All,Ages25to44,736.0
52221,Male,Ages25to44,1057.0
52221,Female,Ages25to44,1006.0
52221,All,Ages25to44,2063.0
52241,Male,Ages25to44,1714.0
52241,Female,Ages25to44,1271.0
52241,All,Ages25to44,2985.0
52255,Male,Ages25to44,1349.0
52255,Female,Ages25to44,1404.0
52255,All,Ages25to44,2753.0
52260,Male,Ages25to44,329.0
52260,Female,Ages25to44,206.0
52260,All,Ages25to44,535.0
52293,Male,Ages25to44,772.0
52293,Female,Ages25to44,821.0
52293,All,Ages25to44,1593.0
52330,Male,Ages25to44,713.0
52330,Female,Ages25to44,647.0
52330,All,Ages25to44,1360.0
52344,Male,Ages25to44,844.0
52344,Female,Ages25to44,953.0
52344,All,Ages25to44,1797.0
52359,Male,Ages25to44,1326.0
52359,Female,Ages25to44,1201.0
52359,All,Ages25to44,2527.0
52400,Male,Ages25to44,914.0
52400,Female,Ages25to44,895.0
52400,All,Ages25to44,1809.0
52414,Male,Ages25to44,721.0
52414,Female,Ages25to44,701.0
52414,All,Ages25to44,1422.0
52429,Male,Ages25to44,1618.0
52429,Female,Ages25to44,1529.0
52429,All,Ages25to44,3147.0
52433,Male,Ages25to44,520.0
52433,Female,Ages25to44,467.0
52433,All,Ages25to44,987.0
55003,Male,Ages25to44,734.0
55003,Female,Ages25to44,761.0
55003,All,Ages25to44,1495.0
55041,Male,Ages25to44,1749.0
55041,Female,Ages25to44,1666.0
55041,All,Ages25to44,3415.0
55075,Male,Ages25to44,45.0
55075,Female,Ages25to44,40.0
55075,All,Ages25to44,85.0
55080,Male,Ages25to44,239.0
55080,Female,Ages25to44,235.0
55080,All,Ages25to44,474.0
55145,Male,Ages25to44,357.0
55145,Female,Ages25to44,289.0
55145,All,Ages25to44,646.0
55183,Male,Ages25to44,75.0
55183,Female,Ages25to44,72.0
55183,All,Ages25to44,147.0
55201,Male,Ages25to44,287.0
55201,Female,Ages25to44,285.0
55201,All,Ages25to44,572.0
55220,Male,Ages25to44,196.0
55220,Female,Ages25to44,170.0
55220,All,Ages25to44,366.0
55249,Male,Ages25to44,115.0
55249,Female,Ages25to44,108.0
55249,All,Ages25to44,223.0
55253,Male,Ages25to44,91.0
55253,Female,Ages25to44,80.0
55253,All,Ages25to44,171.0
55272,Male,Ages25to44,59.0
55272,Female,Ages25to44,43.0
55272,All,Ages25to44,102.0
55287,Male,Ages25to44,226.0
55287,Female,Ages25to44,193.0
55287,All,Ages25to44,419.0
55291,Male,Ages25to44,143.0
55291,Female,Ages25to44,143.0
55291,All,Ages25to44,286.0
55304,Male,Ages25to44,97.0
55304,Female,Ages25to44,91.0
55304,All,Ages25to44,188.0
55323,Male,Ages25to44,1669.0
55323,Female,Ages25to44,1497.0
55323,All,Ages25to44,3166.0
55338,Male,Ages25to44,1653.0
55338,Female,Ages25to44,1571.0
55338,All,Ages25to44,3224.0
55342,Male,Ages25to44,32.0
55342,Female,Ages25to44,29.0
55342,All,Ages25to44,61.0
55357,Male,Ages25to44,225.0
55357,Female,Ages25to44,187.0
55357,All,Ages25to44,412.0
55376,Male,Ages25to44,1392.0
55376,Female,Ages25to44,1357.0
55376,All,Ages25to44,2749.0
55381,Male,Ages25to44,445.0
55381,Female,Ages25to44,486.0
55381,All,Ages25to44,931.0
55395,Male,Ages25to44,98.0
55395,Female,Ages25to44,81.0
55395,All,Ages25to44,179.0
55408,Male,Ages25to44,365.0
55408,Female,Ages25to44,417.0
55408,All,Ages25to44,782.0
55412,Male,Ages25to44,399.0
55412,Female,Ages25to44,404.0
55412,All,Ages25to44,803.0
55427,Male,Ages25to44,355.0
55427,Female,Ages25to44,333.0
55427,All,Ages25to44,688.0
55431,Male,Ages25to44,598.0
55431,Female,Ages25to44,588.0
55431,All,Ages25to44,1186.0
55446,Male,Ages25to44,47.0
55446,Female,Ages25to44,36.0
55446,All,Ages25to44,83.0
55451,Male,Ages25to44,260.0
55451,Female,Ages25to44,256.0
55451,All,Ages25to44,516.0
55521,Male,Ages25to44,54.0
55521,Female,Ages25to44,58.0
55521,All,Ages25to44,112.0
55535,Male,Ages25to44,180.0
55535,Female,Ages25to44,180.0
55535,All,Ages25to44,360.0
55554,Male,Ages25to44,26.0
55554,Female,Ages25to44,21.0
55554,All,Ages25to44,47.0
55569,Male,Ages25to44,309.0
55569,Female,Ages25to44,308.0
55569,All,Ages25to44,617.0
55573,Male,Ages25to44,663.0
55573,Female,Ages25to44,680.0
55573,All,Ages25to44,1343.0
55605,Male,Ages25to44,561.0
55605,Female,Ages25to44,511.0
55605,All,Ages25to44,1072.0
55610,Male,Ages25to44,745.0
55610,Female,Ages25to44,776.0
55610,All,Ages25to44,1521.0
55624,Male,Ages25to44,753.0
55624,Female,Ages25to44,675.0
55624,All,Ages25to44,1428.0
55639,Male,Ages25to44,112.0
55639,Female,Ages25to44,112.0
55639,All,Ages25to44,224.0
55677,Male,Ages25to44,19.0
55677,Female,Ages25to44,29.0
55677,All,Ages25to44,48.0
55696,Male,Ages25to44,349.0
55696,Female,Ages25to44,408.0
55696,All,Ages25to44,757.0
55709,Male,Ages25to44,712.0
55709,Female,Ages25to44,737.0
55709,All,Ages25to44,1449.0
55728,Male,Ages25to44,245.0
55728,Female,Ages25to44,257.0
55728,All,Ages25to44,502.0
55732,Male,Ages25to44,175.0
55732,Female,Ages25to44,169.0
55732,All,Ages25to44,344.0
55747,Male,Ages25to44,87.0
55747,Female,Ages25to44,83.0
55747,All,Ages25to44,170.0
55751,Male,Ages25to44,790.0
55751,Female,Ages25to44,870.0
55751,All,Ages25to44,1660.0
55766,Male,Ages25to44,913.0
55766,Female,Ages25to44,957.0
55766,All,Ages25to44,1870.0
55817,Male,Ages25to44,1125.0
55817,Female,Ages25to44,1219.0
55817,All,Ages25to44,2344.0
55836,Male,Ages25to44,1258.0
55836,Female,Ages25to44,1117.0
55836,All,Ages25to44,2375.0
55841,Male,Ages25to44,1512.0
55841,Female,Ages25to44,1304.0
55841,All,Ages25to44,2816.0
55860,Male,Ages25to44,564.0
55860,Female,Ages25to44,580.0
55860,All,Ages25to44,1144.0
55874,Male,Ages25to44,604.0
55874,Female,Ages25to44,593.0
55874,All,Ages25to44,1197.0
55889,Male,Ages25to44,1246.0
55889,Female,Ages25to44,1324.0
55889,All,Ages25to44,2570.0
55893,Male,Ages25to44,978.0
55893,Female,Ages25to44,907.0
55893,All,Ages25to44,1885.0
55911,Male,Ages25to44,797.0
55911,Female,Ages25to44,785.0
55911,All,Ages25to44,1582.0
55925,Male,Ages25to44,590.0
55925,Female,Ages25to44,585.0
55925,All,Ages25to44,1175.0
55930,Male,Ages25to44,335.0
55930,Female,Ages25to44,347.0
55930,All,Ages25to44,682.0
55944,Male,Ages25to44,61.0
55944,Female,Ages25to44,51.0
55944,All,Ages25to44,112.0
56006,Male,Ages25to44,1302.0
56006,Female,Ages25to44,1291.0
56006,All,Ages25to44,2593.0
56011,Male,Ages25to44,353.0
56011,Female,Ages25to44,383.0
56011,All,Ages25to44,736.0
56025,Male,Ages25to44,166.0
56025,Female,Ages25to44,163.0
56025,All,Ages25to44,329.0
56030,Male,Ages25to44,210.0
56030,Female,Ages25to44,201.0
56030,All,Ages25to44,411.0
56523,Male,Ages25to44,298.0
56523,Female,Ages25to44,298.0
56523,All,Ages25to44,596.0
56538,Male,Ages25to44,104.0
56538,Female,Ages25to44,101.0
56538,All,Ages25to44,205.0
56576,Male,Ages25to44,163.0
56576,Female,Ages25to44,169.0
56576,All,Ages25to44,332.0
60054,Male,Ages25to44,1934.0
60054,Female,Ages25to44,2104.0
60054,All,Ages25to44,4038.0
60073,Male,Ages25to44,533.0
60073,Female,Ages25to44,635.0
60073,All,Ages25to44,1168.0
60088,Male,Ages25to44,618.0
60088,Female,Ages25to44,669.0
60088,All,Ages25to44,1287.0
60092,Male,Ages25to44,2098.0
60092,Female,Ages25to44,2151.0
60092,All,Ages25to44,4249.0
60105,Male,Ages25to44,516.0
60105,Female,Ages25to44,530.0
60105,All,Ages25to44,1046.0
60110,Male,Ages25to44,650.0
60110,Female,Ages25to44,623.0
60110,All,Ages25to44,1273.0
60124,Male,Ages25to44,993.0
60124,Female,Ages25to44,1049.0
60124,All,Ages25to44,2042.0
60139,Male,Ages25to44,599.0
60139,Female,Ages25to44,602.0
60139,All,Ages25to44,1201.0
60143,Male,Ages25to44,1561.0
60143,Female,Ages25to44,1538.0
60143,All,Ages25to44,3099.0
60158,Male,Ages25to44,242.0
60158,Female,Ages25to44,207.0
60158,All,Ages25to44,449.0
60177,Male,Ages25to44,1338.0
60177,Female,Ages25to44,1495.0
60177,All,Ages25to44,2833.0
60181,Male,Ages25to44,468.0
60181,Female,Ages25to44,466.0
60181,All,Ages25to44,934.0
60196,Male,Ages25to44,412.0
60196,Female,Ages25to44,363.0
60196,All,Ages25to44,775.0
60209,Male,Ages25to44,854.0
60209,Female,Ages25to44,973.0
60209,All,Ages25to44,1827.0
60213,Male,Ages25to44,2021.0
60213,Female,Ages25to44,2095.0
60213,All,Ages25to44,4116.0
60228,Male,Ages25to44,565.0
60228,Female,Ages25to44,635.0
60228,All,Ages25to44,1200.0
61061,Male,Ages25to44,1244.0
61061,Female,Ages25to44,1363.0
61061,All,Ages25to44,2607.0
61131,Male,Ages25to44,740.0
61131,Female,Ages25to44,846.0
61131,All,Ages25to44,1586.0
61151,Male,Ages25to44,833.0
61151,Female,Ages25to44,834.0
61151,All,Ages25to44,1667.0
61216,Male,Ages25to44,359.0
61216,Female,Ages25to44,364.0
61216,All,Ages25to44,723.0
61240,Male,Ages25to44,980.0
61240,Female,Ages25to44,1029.0
61240,All,Ages25to44,2009.0
61324,Male,Ages25to44,620.0
61324,Female,Ages25to44,627.0
61324,All,Ages25to44,1247.0
61339,Male,Ages25to44,2486.0
61339,Female,Ages25to44,2409.0
61339,All,Ages25to44,4895.0
61343,Male,Ages25to44,1427.0
61343,Female,Ages25to44,1415.0
61343,All,Ages25to44,2842.0
61358,Male,Ages25to44,1738.0
61358,Female,Ages25to44,1625.0
61358,All,Ages25to44,3363.0
61377,Male,Ages25to44,624.0
61377,Female,Ages25to44,654.0
61377,All,Ages25to44,1278.0
61381,Male,Ages25to44,409.0
61381,Female,Ages25to44,402.0
61381,All,Ages25to44,811.0
61447,Male,Ages25to44,3177.0
61447,Female,Ages25to44,3164.0
61447,All,Ages25to44,6341.0
61466,Male,Ages25to44,830.0
61466,Female,Ages25to44,783.0
61466,All,Ages25to44,1613.0
61485,Male,Ages25to44,826.0
61485,Female,Ages25to44,800.0
61485,All,Ages25to44,1626.0
61502,Male,Ages25to44,1741.0
61502,Female,Ages25to44,1739.0
61502,All,Ages25to44,3480.0
61625,Male,Ages25to44,2801.0
61625,Female,Ages25to44,2777.0
61625,All,Ages25to44,5578.0
61644,Male,Ages25to44,949.0
61644,Female,Ages25to44,926.0
61644,All,Ages25to44,1875.0
61659,Male,Ages25to44,966.0
61659,Female,Ages25to44,878.0
61659,All,Ages25to44,1844.0
61663,Male,Ages25to44,883.0
61663,Female,Ages25to44,826.0
61663,All,Ages25to44,1709.0
62011,Male,Ages25to44,785.0
62011,Female,Ages25to44,853.0
62011,All,Ages25to44,1638.0
62031,Male,Ages25to44,1152.0
62031,Female,Ages25to44,1036.0
62031,All,Ages25to44,2188.0
62045,Male,Ages25to44,440.0
62045,Female,Ages25to44,447.0
62045,All,Ages25to44,887.0
62050,Male,Ages25to44,1092.0
62050,Female,Ages25to44,1085.0
62050,All,Ages25to44,2177.0
62115,Male,Ages25to44,411.0
62115,Female,Ages25to44,430.0
62115,All,Ages25to44,841.0
62120,Male,Ages25to44,613.0
62120,Female,Ages25to44,542.0
62120,All,Ages25to44,1155.0
62219,Male,Ages25to44,943.0
62219,Female,Ages25to44,1051.0
62219,All,Ages25to44,1994.0
62223,Male,Ages25to44,1425.0
62223,Female,Ages25to44,1381.0
62223,All,Ages25to44,2806.0
62312,Male,Ages25to44,762.0
62312,Female,Ages25to44,769.0
62312,All,Ages25to44,1531.0
62346,Male,Ages25to44,365.0
62346,Female,Ages25to44,368.0
62346,All,Ages25to44,733.0
62510,Male,Ages25to44,677.0
62510,Female,Ages25to44,658.0
62510,All,Ages25to44,1335.0
62596,Male,Ages25to44,979.0
62596,Female,Ages25to44,933.0
62596,All,Ages25to44,1912.0
62609,Male,Ages25to44,1821.0
62609,Female,Ages25to44,1714.0
62609,All,Ages25to44,3535.0
62628,Male,Ages25to44,468.0
62628,Female,Ages25to44,464.0
62628,All,Ages25to44,932.0
62632,Male,Ages25to44,709.0
62632,Female,Ages25to44,705.0
62632,All,Ages25to44,1414.0
62666,Male,Ages25to44,466.0
62666,Female,Ages25to44,514.0
62666,All,Ages25to44,980.0
62671,Male,Ages25to44,1197.0
62671,Female,Ages25to44,1157.0
62671,All,Ages25to44,2354.0
62690,Male,Ages25to44,512.0
62690,Female,Ages25to44,448.0
62690,All,Ages25to44,960.0
62717,Male,Ages25to44,1303.0
62717,Female,Ages25to44,1345.0
62717,All,Ages25to44,2648.0
62736,Male,Ages25to44,566.0
62736,Female,Ages25to44,556.0
62736,All,Ages25to44,1122.0
62844,Male,Ages25to44,472.0
62844,Female,Ages25to44,451.0
62844,All,Ages25to44,923.0
62897,Male,Ages25to44,266.0
62897,Female,Ages25to44,175.0
62897,All,Ages25to44,441.0
62933,Male,Ages25to44,1922.0
62933,Female,Ages25to44,1825.0
62933,All,Ages25to44,3747.0
62967,Male,Ages25to44,890.0
62967,Female,Ages25to44,805.0
62967,All,Ages25to44,1695.0
62986,Male,Ages25to44,1224.0
62986,Female,Ages25to44,1352.0
62986,All,Ages25to44,2576.0
62991,Male,Ages25to44,499.0
62991,Female,Ages25to44,536.0
62991,All,Ages25to44,1035.0
63033,Male,Ages25to44,899.0
63033,Female,Ages25to44,995.0
63033,All,Ages25to44,1894.0
63052,Male,Ages25to44,741.0
63052,Female,Ages25to44,743.0
63052,All,Ages25to44,1484.0
63118,Male,Ages25to44,1252.0
63118,Female,Ages25to44,1200.0
63118,All,Ages25to44,2452.0
63231,Male,Ages25to44,1318.0
63231,Female,Ages25to44,1378.0
63231,All,Ages25to44,2696.0
63245,Male,Ages25to44,1002.0
63245,Female,Ages25to44,964.0
63245,All,Ages25to44,1966.0
63250,Male,Ages25to44,1036.0
63250,Female,Ages25to44,1016.0
63250,All,Ages25to44,2052.0
63264,Male,Ages25to44,1862.0
63264,Female,Ages25to44,1799.0
63264,All,Ages25to44,3661.0
63283,Male,Ages25to44,630.0
63283,Female,Ages25to44,506.0
63283,All,Ages25to44,1136.0
63301,Male,Ages25to44,1894.0
63301,Female,Ages25to44,2023.0
63301,All,Ages25to44,3917.0
63334,Male,Ages25to44,763.0
63334,Female,Ages25to44,765.0
63334,All,Ages25to44,1528.0
63419,Male,Ages25to44,1214.0
63419,Female,Ages25to44,1281.0
63419,All,Ages25to44,2495.0
63423,Male,Ages25to44,989.0
63423,Female,Ages25to44,986.0
63423,All,Ages25to44,1975.0
63438,Male,Ages25to44,1693.0
63438,Female,Ages25to44,1753.0
63438,All,Ages25to44,3446.0
63442,Male,Ages25to44,947.0
63442,Female,Ages25to44,870.0
63442,All,Ages25to44,1817.0
63457,Male,Ages25to44,1218.0
63457,Female,Ages25to44,1073.0
63457,All,Ages25to44,2291.0
63461,Male,Ages25to44,932.0
63461,Female,Ages25to44,872.0
63461,All,Ages25to44,1804.0
63476,Male,Ages25to44,786.0
63476,Female,Ages25to44,829.0
63476,All,Ages25to44,1615.0
63481,Male,Ages25to44,1041.0
63481,Female,Ages25to44,1106.0
63481,All,Ages25to44,2147.0
63508,Male,Ages25to44,769.0
63508,Female,Ages25to44,765.0
63508,All,Ages25to44,1534.0
63512,Male,Ages25to44,245.0
63512,Female,Ages25to44,197.0
63512,All,Ages25to44,442.0
63527,Male,Ages25to44,1278.0
63527,Female,Ages25to44,1283.0
63527,All,Ages25to44,2561.0
63546,Male,Ages25to44,1267.0
63546,Female,Ages25to44,1282.0
63546,All,Ages25to44,2549.0
63616,Male,Ages25to44,1673.0
63616,Female,Ages25to44,1875.0
63616,All,Ages25to44,3548.0
63724,Male,Ages25to44,2508.0
63724,Female,Ages25to44,2320.0
63724,All,Ages25to44,4828.0
63739,Male,Ages25to44,948.0
63739,Female,Ages25to44,998.0
63739,All,Ages25to44,1946.0
63813,Male,Ages25to44,1134.0
63813,Female,Ages25to44,1264.0
63813,All,Ages25to44,2398.0
63828,Male,Ages25to44,1080.0
63828,Female,Ages25to44,957.0
63828,All,Ages25to44,2037.0
63832,Male,Ages25to44,379.0
63832,Female,Ages25to44,440.0
63832,All,Ages25to44,819.0
63890,Male,Ages25to44,531.0
63890,Female,Ages25to44,452.0
63890,All,Ages25to44,983.0
63902,Male,Ages25to44,290.0
63902,Female,Ages25to44,351.0
63902,All,Ages25to44,641.0
63917,Male,Ages25to44,680.0
63917,Female,Ages25to44,646.0
63917,All,Ages25to44,1326.0
63921,Male,Ages25to44,1338.0
63921,Female,Ages25to44,1306.0
63921,All,Ages25to44,2644.0
65931,Male,Ages25to44,
65931,Female,Ages25to44,
65931,All,Ages25to44,
70075,Male,Ages25to44,1014.0
70075,Female,Ages25to44,1048.0
70075,All,Ages25to44,2062.0
70094,Male,Ages25to44,1831.0
70094,Female,Ages25to44,2174.0
70094,All,Ages25to44,4005.0
70107,Male,Ages25to44,2273.0
70107,Female,Ages25to44,1621.0
70107,All,Ages25to44,3894.0
70126,Male,Ages25to44,778.0
70126,Female,Ages25to44,778.0
70126,All,Ages25to44,1556.0
70131,Male,Ages25to44,1313.0
70131,Female,Ages25to44,1289.0
70131,All,Ages25to44,2602.0
70164,Male,Ages25to44,1012.0
70164,Female,Ages25to44,1063.0
70164,All,Ages25to44,2075.0
70179,Male,Ages25to44,3583.0
70179,Female,Ages25to44,3476.0
70179,All,Ages25to44,7059.0
70198,Male,Ages25to44,997.0
70198,Female,Ages25to44,993.0
70198,All,Ages25to44,1990.0
70215,Male,Ages25to44,2273.0
70215,Female,Ages25to44,2307.0
70215,All,Ages25to44,4580.0
70220,Male,Ages25to44,1540.0
70220,Female,Ages25to44,1476.0
70220,All,Ages25to44,3016.0
70234,Male,Ages25to44,1128.0
70234,Female,Ages25to44,1190.0
70234,All,Ages25to44,2318.0
70253,Male,Ages25to44,2013.0
70253,Female,Ages25to44,2050.0
70253,All,Ages25to44,4063.0
70268,Male,Ages25to44,2591.0
70268,Female,Ages25to44,2943.0
70268,All,Ages25to44,5534.0
70272,Male,Ages25to44,1907.0
70272,Female,Ages25to44,2074.0
70272,All,Ages25to44,3981.0
70291,Male,Ages25to44,1041.0
70291,Female,Ages25to44,961.0
70291,All,Ages25to44,2002.0
70319,Male,Ages25to44,2495.0
70319,Female,Ages25to44,2478.0
70319,All,Ages25to44,4973.0
70323,Male,Ages25to44,1865.0
70323,Female,Ages25to44,2112.0
70323,All,Ages25to44,3977.0
70361,Male,Ages25to44,1602.0
70361,Female,Ages25to44,1511.0
70361,All,Ages25to44,3113.0
70376,Male,Ages25to44,1063.0
70376,Female,Ages25to44,1136.0
70376,All,Ages25to44,2199.0
70381,Male,Ages25to44,1779.0
70381,Female,Ages25to44,1929.0
70381,All,Ages25to44,3708.0
70408,Male,Ages25to44,1623.0
70408,Female,Ages25to44,1840.0
70408,All,Ages25to44,3463.0
70412,Male,Ages25to44,940.0
70412,Female,Ages25to44,973.0
70412,All,Ages25to44,1913.0
70427,Male,Ages25to44,1174.0
70427,Female,Ages25to44,1069.0
70427,All,Ages25to44,2243.0
70451,Male,Ages25to44,1525.0
70451,Female,Ages25to44,1722.0
70451,All,Ages25to44,3247.0
70470,Male,Ages25to44,624.0
70470,Female,Ages25to44,549.0
70470,All,Ages25to44,1173.0
70499,Male,Ages25to44,1953.0
70499,Female,Ages25to44,2267.0
70499,All,Ages25to44,4220.0
70501,Male,Ages25to44,1161.0
70501,Female,Ages25to44,1188.0
70501,All,Ages25to44,2349.0
70516,Male,Ages25to44,1426.0
70516,Female,Ages25to44,1556.0
70516,All,Ages25to44,2982.0
70521,Male,Ages25to44,1848.0
70521,Female,Ages25to44,1933.0
70521,All,Ages25to44,3781.0
70535,Male,Ages25to44,706.0
70535,Female,Ages25to44,742.0
70535,All,Ages25to44,1448.0
70569,Male,Ages25to44,1255.0
70569,Female,Ages25to44,1157.0
70569,All,Ages25to44,2412.0
70573,Male,Ages25to44,2171.0
70573,Female,Ages25to44,2132.0
70573,All,Ages25to44,4303.0
70588,Male,Ages25to44,1413.0
70588,Female,Ages25to44,1379.0
70588,All,Ages25to44,2792.0
70592,Male,Ages25to44,4065.0
70592,Female,Ages25to44,8393.0
70592,All,Ages25to44,12458.0
70605,Male,Ages25to44,813.0
70605,Female,Ages25to44,854.0
70605,All,Ages25to44,1667.0
70610,Male,Ages25to44,1443.0
70610,Female,Ages25to44,1466.0
70610,All,Ages25to44,2909.0
70639,Male,Ages25to44,1931.0
70639,Female,Ages25to44,1970.0
70639,All,Ages25to44,3901.0
70658,Male,Ages25to44,1436.0
70658,Female,Ages25to44,1357.0
70658,All,Ages25to44,2793.0
70662,Male,Ages25to44,3934.0
70662,Female,Ages25to44,3867.0
70662,All,Ages25to44,7801.0
70709,Male,Ages25to44,749.0
70709,Female,Ages25to44,840.0
70709,All,Ages25to44,1589.0
70747,Male,Ages25to44,1249.0
70747,Female,Ages25to44,1330.0
70747,All,Ages25to44,2579.0
70785,Male,Ages25to44,2075.0
70785,Female,Ages25to44,2195.0
70785,All,Ages25to44,4270.0
70790,Male,Ages25to44,1497.0
70790,Female,Ages25to44,1534.0
70790,All,Ages25to44,3031.0
70841,Male,Ages25to44,2078.0
70841,Female,Ages25to44,2778.0
70841,All,Ages25to44,4856.0
70893,Male,Ages25to44,1572.0
70893,Female,Ages25to44,1667.0
70893,All,Ages25to44,3239.0
70906,Male,Ages25to44,621.0
70906,Female,Ages25to44,542.0
70906,All,Ages25to44,1163.0
70911,Male,Ages25to44,1924.0
70911,Female,Ages25to44,1730.0
70911,All,Ages25to44,3654.0
70925,Male,Ages25to44,4766.0
70925,Female,Ages25to44,971.0
70925,All,Ages25to44,5737.0
70930,Male,Ages25to44,1586.0
70930,Female,Ages25to44,1672.0
70930,All,Ages25to44,3258.0
70963,Male,Ages25to44,
70963,Female,Ages25to44,
70963,All,Ages25to44,
70978,Male,Ages25to44,1482.0
70978,Female,Ages25to44,1356.0
70978,All,Ages25to44,2838.0
70982,Male,Ages25to44,1613.0
70982,Female,Ages25to44,1722.0
70982,All,Ages25to44,3335.0
70997,Male,Ages25to44,2382.0
70997,Female,Ages25to44,2039.0
70997,All,Ages25to44,4421.0
71011,Male,Ages25to44,1322.0
71011,Female,Ages25to44,1283.0
71011,All,Ages25to44,2605.0
71025,Male,Ages25to44,1177.0
71025,Female,Ages25to44,1186.0
71025,All,Ages25to44,2363.0
71082,Male,Ages25to44,3152.0
71082,Female,Ages25to44,3018.0
71082,All,Ages25to44,6170.0
71097,Male,Ages25to44,758.0
71097,Female,Ages25to44,787.0
71097,All,Ages25to44,1545.0
71114,Male,Ages25to44,2782.0
71114,Female,Ages25to44,2683.0
71114,All,Ages25to44,5465.0
71129,Male,Ages25to44,761.0
71129,Female,Ages25to44,815.0
71129,All,Ages25to44,1576.0
71171,Male,Ages25to44,
71171,Female,Ages25to44,
71171,All,Ages25to44,
71222,Male,Ages25to44,2582.0
71222,Female,Ages25to44,2460.0
71222,All,Ages25to44,5042.0
71326,Male,Ages25to44,2121.0
71326,Female,Ages25to44,2002.0
71326,All,Ages25to44,4123.0
71364,Male,Ages25to44,1375.0
71364,Female,Ages25to44,1357.0
71364,All,Ages25to44,2732.0
71379,Male,Ages25to44,2377.0
71379,Female,Ages25to44,2670.0
71379,All,Ages25to44,5047.0
71398,Male,Ages25to44,1582.0
71398,Female,Ages25to44,1579.0
71398,All,Ages25to44,3161.0
71401,Male,Ages25to44,694.0
71401,Female,Ages25to44,794.0
71401,All,Ages25to44,1488.0
71420,Male,Ages25to44,435.0
71420,Female,Ages25to44,436.0
71420,All,Ages25to44,871.0
71434,Male,Ages25to44,1828.0
71434,Female,Ages25to44,1860.0
71434,All,Ages25to44,3688.0
71449,Male,Ages25to44,1082.0
71449,Female,Ages25to44,1206.0
71449,All,Ages25to44,2288.0
76000,Male,Ages25to44,825.0
76000,Female,Ages25to44,849.0
76000,All,Ages25to44,1674.0
76029,Male,Ages25to44,556.0
76029,Female,Ages25to44,545.0
76029,All,Ages25to44,1101.0
76033,Male,Ages25to44,2863.0
76033,Female,Ages25to44,3123.0
76033,All,Ages25to44,5986.0
76052,Male,Ages25to44,1046.0
76052,Female,Ages25to44,1105.0
76052,All,Ages25to44,2151.0
76071,Male,Ages25to44,695.0
76071,Female,Ages25to44,688.0
76071,All,Ages25to44,1383.0
76086,Male,Ages25to44,523.0
76086,Female,Ages25to44,532.0
76086,All,Ages25to44,1055.0
